resvid;uid
53200;377
53201;165
53202;387
53203;165
53204;334
53205;298
53206;444
53207;146
53208;362
53209;145
53210;91
53211;172
53212;281
53213;156
53214;318
53215;217
53216;278
53217;228
53218;118
53219;316
53220;57
53221;363
53222;393
53223;298
53224;277
53225;21
53226;438
53227;335
53228;164
53229;439
53230;14
53231;406
53232;118
53233;228
53234;315
53235;5
53236;267
53237;420
53238;358
53239;296
53240;306
53241;155
53242;418
53243;437
53244;290
53245;404
53246;256
53247;295
53248;403
53249;30
53250;348
53251;33
53252;88
53253;328
53254;258
53255;380
53256;209
53257;220
53258;449
53259;336
53260;244
53261;81
53262;106
53263;352
53264;199
53265;269
53266;435
53267;128
53268;56
53269;435
53270;400
53271;427
53272;257
53273;430
53274;251
53275;351
53276;264
53277;208
53278;403
53279;383
53280;313
53281;174
53282;402
53283;51
53284;7
53285;233
53286;19
53287;185
53288;213
53289;114
53290;138
53291;350
53292;383
53293;181
53294;370
53295;302
53296;123
53297;6
53298;160
53299;104
53300;133
53301;16
53302;318
53303;178
53304;384
53305;95
53306;123
53307;178
53308;340
53309;410
53310;296
53311;410
53312;437
53313;162
53314;427
53315;26
53316;317
53317;290
53318;222
53319;53
53320;441
53321;79
53322;442
53323;54
53324;438
53325;164
53326;10
53327;345
53328;237
53329;179
53330;330
53331;349
53332;108
53333;283
53334;159
53335;448
53336;254
53337;306
53338;38
53339;44
53340;155
53341;362
53342;306
53343;75
53344;308
53345;11
53346;246
53347;380
53348;180
53349;248
53350;439
53351;94
53352;181
53353;375
53354;330
53355;118
53356;15
53357;11
53358;26
53359;192
53360;441
53361;412
53362;47
53363;220
53364;366
53365;122
53366;192
53367;290
53368;188
53369;31
53370;415
53371;219
53372;93
53373;337
53374;328
53375;375
53376;446
53377;201
53378;216
53379;182
53380;97
53381;1
53382;387
53383;383
53384;123
53385;274
53386;367
53387;122
53388;312
53389;318
53390;298
53391;143
53392;441
53393;380
53394;315
53395;0
53396;236
53397;354
53398;124
53399;260
53400;51
53401;347
53402;91
53403;55
53404;84
53405;381
53406;308
53407;12
53408;103
53409;266
53410;404
53411;87
53412;352
53413;260
53414;146
53415;13
53416;155
53417;147
53418;368
53419;89
53420;437
53421;254
53422;17
53423;150
53424;130
53425;220
53426;70
53427;392
53428;120
53429;386
53430;40
53431;275
53432;333
53433;24
53434;210
53435;24
53436;127
53437;440
53438;158
53439;361
53440;413
53441;382
53442;94
53443;24
53444;201
53445;51
53446;6
53447;195
53448;435
53449;403
53450;379
53451;285
53452;233
53453;173
53454;105
53455;158
53456;180
53457;198
53458;155
53459;73
53460;147
53461;333
53462;125
53463;286
53464;246
53465;263
53466;233
53467;176
53468;108
53469;270
53470;436
53471;14
53472;313
53473;94
53474;150
53475;84
53476;287
53477;28
53478;43
53479;292
53480;417
53481;138
53482;14
53483;396
53484;32
53485;199
53486;196
53487;447
53488;110
53489;432
53490;181
53491;51
53492;45
53493;252
53494;23
53495;398
53496;310
53497;122
53498;239
53499;98
53500;393
53501;279
53502;157
53503;317
53504;271
53505;430
53506;361
53507;366
53508;56
53509;280
53510;296
53511;279
53512;446
53513;210
53514;263
53515;433
53516;162
53517;437
53518;80
53519;142
53520;361
53521;58
53522;252
53523;340
53524;184
53525;352
53526;182
53527;384
53528;415
53529;125
53530;98
53531;334
53532;172
53533;90
53534;449
53535;6
53536;284
53537;359
53538;418
53539;170
53540;276
53541;196
53542;14
53543;318
53544;48
53545;114
53546;152
53547;444
53548;424
53549;323
53550;174
53551;155
53552;428
53553;226
53554;318
53555;263
53556;382
53557;444
53558;33
53559;41
53560;134
53561;294
53562;172
53563;400
53564;355
53565;434
53566;197
53567;68
53568;291
53569;289
53570;319
53571;83
53572;93
53573;69
53574;403
53575;449
53576;288
53577;423
53578;64
53579;9
53580;352
53581;337
53582;318
53583;353
53584;237
53585;233
53586;444
53587;351
53588;400
53589;226
53590;241
53591;97
53592;387
53593;70
53594;81
53595;243
53596;47
53597;221
53598;422
53599;380
53600;267
53601;379
53602;43
53603;214
53604;445
53605;17
53606;433
53607;354
53608;233
53609;3
53610;146
53611;29
53612;399
53613;440
53614;298
53615;384
53616;219
53617;211
53618;353
53619;249
53620;159
53621;411
53622;185
53623;429
53624;311
53625;266
53626;337
53627;313
53628;29
53629;167
53630;412
53631;336
53632;239
53633;70
53634;303
53635;164
53636;414
53637;0
53638;24
53639;391
53640;220
53641;294
53642;52
53643;169
53644;11
53645;22
53646;405
53647;361
53648;320
53649;230
53650;382
53651;314
53652;283
53653;429
53654;222
53655;119
53656;272
53657;182
53658;396
53659;213
53660;175
53661;370
53662;181
53663;83
53664;178
53665;321
53666;95
53667;222
53668;250
53669;425
53670;107
53671;412
53672;191
53673;213
53674;438
53675;384
53676;173
53677;154
53678;333
53679;32
53680;421
53681;4
53682;132
53683;195
53684;157
53685;117
53686;59
53687;417
53688;224
53689;144
53690;412
53691;339
53692;81
53693;435
53694;24
53695;303
53696;183
53697;21
53698;243
53699;205
53700;156
53701;186
53702;294
53703;73
53704;137
53705;441
53706;71
53707;248
53708;52
53709;114
53710;102
53711;165
53712;326
53713;66
53714;274
53715;134
53716;431
53717;371
53718;200
53719;186
53720;71
53721;259
53722;95
53723;10
53724;240
53725;33
53726;61
53727;26
53728;396
53729;444
53730;406
53731;377
53732;104
53733;23
53734;254
53735;325
53736;245
53737;85
53738;104
53739;206
53740;116
53741;402
53742;39
53743;396
53744;283
53745;49
53746;57
53747;93
53748;211
53749;225
53750;415
53751;85
53752;27
53753;439
53754;22
53755;101
53756;169
53757;321
53758;68
53759;140
53760;222
53761;245
53762;37
53763;237
53764;87
53765;207
53766;146
53767;272
53768;432
53769;61
53770;106
53771;399
53772;174
53773;366
53774;78
53775;163
53776;311
53777;142
53778;265
53779;170
53780;287
53781;188
53782;157
53783;122
53784;244
53785;203
53786;226
53787;386
53788;406
53789;417
53790;281
53791;135
53792;144
53793;279
53794;402
53795;252
53796;80
53797;424
53798;394
53799;290
53800;99
53801;212
53802;250
53803;171
53804;258
53805;33
53806;367
53807;12
53808;234
53809;294
53810;427
53811;30
53812;153
53813;434
53814;185
53815;68
53816;142
53817;126
53818;370
53819;344
53820;239
53821;267
53822;438
53823;313
53824;425
53825;358
53826;24
53827;22
53828;195
53829;38
53830;207
53831;440
53832;317
53833;244
53834;125
53835;313
53836;355
53837;128
53838;312
53839;407
53840;146
53841;113
53842;106
53843;264
53844;386
53845;148
53846;443
53847;187
53848;318
53849;340
53850;345
53851;106
53852;120
53853;118
53854;404
53855;405
53856;232
53857;199
53858;424
53859;394
53860;322
53861;173
53862;261
53863;135
53864;86
53865;299
53866;244
53867;342
53868;95
53869;97
53870;271
53871;341
53872;202
53873;256
53874;62
53875;362
53876;339
53877;432
53878;145
53879;305
53880;82
53881;315
53882;54
53883;447
53884;377
53885;65
53886;61
53887;448
53888;110
53889;315
53890;322
53891;404
53892;313
53893;279
53894;329
53895;83
53896;185
53897;131
53898;90
53899;217
53900;186
53901;179
53902;431
53903;40
53904;300
53905;93
53906;372
53907;319
53908;176
53909;1
53910;236
53911;152
53912;206
53913;257
53914;245
53915;307
53916;439
53917;229
53918;128
53919;60
53920;393
53921;350
53922;257
53923;252
53924;71
53925;251
53926;429
53927;230
53928;440
53929;69
53930;72
53931;47
53932;137
53933;363
53934;307
53935;403
53936;312
53937;195
53938;87
53939;305
53940;37
53941;386
53942;5
53943;344
53944;196
53945;193
53946;77
53947;167
53948;15
53949;123
53950;352
53951;54
53952;254
53953;197
53954;354
53955;310
53956;195
53957;112
53958;41
53959;190
53960;440
53961;329
53962;398
53963;267
53964;54
53965;52
53966;351
53967;49
53968;259
53969;183
53970;377
53971;112
53972;107
53973;332
53974;84
53975;186
53976;206
53977;185
53978;135
53979;146
53980;232
53981;320
53982;20
53983;338
53984;137
53985;349
53986;448
53987;261
53988;237
53989;283
53990;419
53991;90
53992;61
53993;352
53994;350
53995;305
53996;398
53997;178
53998;245
53999;65
54000;295
54001;214
54002;322
54003;16
54004;230
54005;407
54006;204
54007;303
54008;19
54009;108
54010;220
54011;80
54012;387
54013;108
54014;318
54015;21
54016;210
54017;294
54018;402
54019;413
54020;353
54021;278
54022;257
54023;96
54024;98
54025;294
54026;96
54027;306
54028;59
54029;118
54030;58
54031;248
54032;382
54033;128
54034;126
54035;395
54036;66
54037;42
54038;270
54039;126
54040;379
54041;50
54042;36
54043;224
54044;39
54045;4
54046;108
54047;139
54048;105
54049;228
54050;4
54051;206
54052;254
54053;227
54054;242
54055;282
54056;428
54057;109
54058;252
54059;449
54060;409
54061;199
54062;174
54063;432
54064;293
54065;53
54066;416
54067;316
54068;17
54069;61
54070;408
54071;226
54072;442
54073;392
54074;129
54075;410
54076;13
54077;230
54078;77
54079;397
54080;197
54081;48
54082;215
54083;421
54084;22
54085;194
54086;112
54087;95
54088;291
54089;265
54090;19
54091;173
54092;400
54093;175
54094;13
54095;411
54096;213
54097;292
54098;40
54099;237
54100;112
54101;361
54102;213
54103;201
54104;441
54105;223
54106;327
54107;325
54108;131
54109;280
54110;308
54111;147
54112;272
54113;177
54114;113
54115;392
54116;133
54117;61
54118;282
54119;429
54120;24
54121;133
54122;423
54123;171
54124;267
54125;311
54126;150
54127;246
54128;374
54129;280
54130;208
54131;228
54132;314
54133;56
54134;278
54135;258
54136;180
54137;78
54138;41
54139;18
54140;381
54141;442
54142;381
54143;260
54144;101
54145;267
54146;70
54147;373
54148;270
54149;409
54150;65
54151;136
54152;258
54153;10
54154;259
54155;126
54156;230
54157;334
54158;380
54159;424
54160;376
54161;93
54162;431
54163;443
54164;324
54165;137
54166;413
54167;200
54168;308
54169;320
54170;240
54171;403
54172;364
54173;436
54174;303
54175;407
54176;88
54177;420
54178;327
54179;213
54180;145
54181;211
54182;409
54183;389
54184;378
54185;192
54186;73
54187;269
54188;232
54189;135
54190;229
54191;135
54192;41
54193;431
54194;432
54195;384
54196;230
54197;82
54198;29
54199;32
54200;71
54201;56
54202;331
54203;103
54204;111
54205;284
54206;82
54207;149
54208;152
54209;312
54210;443
54211;319
54212;179
54213;386
54214;158
54215;395
54216;15
54217;346
54218;84
54219;382
54220;125
54221;346
54222;161
54223;380
54224;185
54225;126
54226;333
54227;178
54228;293
54229;337
54230;301
54231;446
54232;124
54233;195
54234;445
54235;423
54236;261
54237;111
54238;31
54239;401
54240;232
54241;247
54242;235
54243;376
54244;64
54245;178
54246;172
54247;351
54248;70
54249;449
54250;248
54251;139
54252;7
54253;88
54254;105
54255;22
54256;159
54257;392
54258;447
54259;432
54260;358
54261;338
54262;404
54263;283
54264;172
54265;316
54266;38
54267;176
54268;330
54269;435
54270;242
54271;37
54272;190
54273;211
54274;420
54275;345
54276;331
54277;42
54278;50
54279;271
54280;244
54281;74
54282;59
54283;63
54284;258
54285;407
54286;354
54287;260
54288;210
54289;269
54290;340
54291;361
54292;310
54293;244
54294;28
54295;300
54296;228
54297;219
54298;4
54299;50
54300;210
54301;343
54302;14
54303;146
54304;44
54305;262
54306;214
54307;7
54308;275
54309;306
54310;79
54311;206
54312;316
54313;140
54314;144
54315;43
54316;175
54317;143
54318;25
54319;251
54320;328
54321;220
54322;356
54323;382
54324;199
54325;66
54326;68
54327;39
54328;5
54329;365
54330;206
54331;218
54332;269
54333;238
54334;369
54335;393
54336;314
54337;92
54338;377
54339;225
54340;3
54341;329
54342;200
54343;224
54344;180
54345;136
54346;186
54347;248
54348;156
54349;449
54350;194
54351;75
54352;297
54353;24
54354;246
54355;300
54356;104
54357;4
54358;395
54359;333
54360;19
54361;135
54362;262
54363;181
54364;218
54365;150
54366;0
54367;336
54368;380
54369;273
54370;428
54371;63
54372;352
54373;361
54374;22
54375;7
54376;244
54377;154
54378;102
54379;425
54380;134
54381;15
54382;12
54383;254
54384;74
54385;152
54386;155
54387;70
54388;340
54389;307
54390;360
54391;286
54392;345
54393;97
54394;151
54395;290
54396;352
54397;221
54398;295
54399;154
54400;430
54401;204
54402;232
54403;297
54404;294
54405;329
54406;383
54407;200
54408;54
54409;151
54410;232
54411;69
54412;294
54413;272
54414;336
54415;183
54416;224
54417;76
54418;218
54419;81
54420;314
54421;364
54422;143
54423;256
54424;417
54425;449
54426;269
54427;176
54428;438
54429;424
54430;366
54431;217
54432;170
54433;211
54434;171
54435;378
54436;166
54437;14
54438;169
54439;215
54440;65
54441;244
54442;231
54443;372
54444;8
54445;82
54446;191
54447;156
54448;321
54449;430
54450;414
54451;228
54452;64
54453;338
54454;5
54455;300
54456;101
54457;40
54458;274
54459;96
54460;407
54461;148
54462;161
54463;209
54464;246
54465;138
54466;291
54467;391
54468;397
54469;108
54470;264
54471;198
54472;234
54473;42
54474;360
54475;345
54476;337
54477;433
54478;74
54479;299
54480;134
54481;366
54482;439
54483;170
54484;222
54485;182
54486;418
54487;152
54488;0
54489;427
54490;396
54491;16
54492;334
54493;76
54494;218
54495;248
54496;142
54497;351
54498;142
54499;167
54500;176
54501;425
54502;52
54503;130
54504;14
54505;302
54506;26
54507;124
54508;434
54509;212
54510;75
54511;281
54512;308
54513;249
54514;154
54515;384
54516;409
54517;242
54518;197
54519;269
54520;8
54521;353
54522;138
54523;381
54524;379
54525;407
54526;349
54527;310
54528;108
54529;97
54530;192
54531;60
54532;389
54533;314
54534;386
54535;386
54536;105
54537;86
54538;67
54539;106
54540;149
54541;348
54542;145
54543;270
54544;78
54545;90
54546;190
54547;209
54548;251
54549;43
54550;412
54551;312
54552;348
54553;258
54554;8
54555;76
54556;181
54557;211
54558;122
54559;366
54560;75
54561;19
54562;135
54563;314
54564;246
54565;401
54566;131
54567;74
54568;311
54569;416
54570;255
54571;24
54572;40
54573;221
54574;249
54575;31
54576;248
54577;162
54578;274
54579;61
54580;380
54581;353
54582;443
54583;412
54584;78
54585;406
54586;374
54587;407
54588;13
54589;250
54590;147
54591;209
54592;54
54593;71
54594;414
54595;393
54596;94
54597;248
54598;324
54599;333
54600;196
54601;233
54602;148
54603;339
54604;60
54605;388
54606;156
54607;374
54608;222
54609;211
54610;194
54611;388
54612;288
54613;220
54614;234
54615;278
54616;439
54617;12
54618;134
54619;95
54620;237
54621;12
54622;202
54623;226
54624;14
54625;20
54626;350
54627;121
54628;287
54629;400
54630;43
54631;22
54632;109
54633;23
54634;362
54635;198
54636;314
54637;7
54638;121
54639;114
54640;103
54641;363
54642;423
54643;52
54644;96
54645;0
54646;18
54647;296
54648;425
54649;159
54650;244
54651;354
54652;87
54653;418
54654;408
54655;112
54656;5
54657;140
54658;98
54659;171
54660;35
54661;371
54662;365
54663;327
54664;392
54665;136
54666;183
54667;292
54668;162
54669;170
54670;327
54671;212
54672;285
54673;346
54674;333
54675;272
54676;390
54677;204
54678;382
54679;442
54680;251
54681;243
54682;208
54683;388
54684;247
54685;258
54686;215
54687;316
54688;52
54689;437
54690;288
54691;342
54692;246
54693;216
54694;411
54695;409
54696;321
54697;288
54698;292
54699;379
54700;355
54701;410
54702;341
54703;249
54704;272
54705;199
54706;265
54707;165
54708;100
54709;206
54710;84
54711;68
54712;261
54713;384
54714;72
54715;81
54716;137
54717;334
54718;22
54719;422
54720;348
54721;63
54722;447
54723;382
54724;240
54725;235
54726;353
54727;38
54728;189
54729;35
54730;366
54731;440
54732;344
54733;310
54734;304
54735;136
54736;335
54737;286
54738;84
54739;301
54740;123
54741;303
54742;112
54743;307
54744;118
54745;123
54746;213
54747;294
54748;128
54749;66
54750;196
54751;313
54752;416
54753;442
54754;276
54755;237
54756;306
54757;408
54758;133
54759;332
54760;440
54761;358
54762;153
54763;157
54764;418
54765;209
54766;444
54767;154
54768;325
54769;183
54770;375
54771;316
54772;444
54773;269
54774;448
54775;192
54776;138
54777;94
54778;246
54779;331
54780;153
54781;309
54782;219
54783;331
54784;230
54785;141
54786;318
54787;313
54788;439
54789;399
54790;22
54791;346
54792;45
54793;410
54794;239
54795;100
54796;113
54797;41
54798;288
54799;93
54800;171
54801;101
54802;60
54803;107
54804;423
54805;357
54806;35
54807;352
54808;327
54809;145
54810;295
54811;312
54812;332
54813;150
54814;60
54815;166
54816;281
54817;250
54818;149
54819;401
54820;427
54821;425
54822;81
54823;33
54824;179
54825;118
54826;300
54827;389
54828;187
54829;233
54830;229
54831;241
54832;359
54833;175
54834;146
54835;393
54836;380
54837;429
54838;48
54839;338
54840;91
54841;378
54842;363
54843;326
54844;344
54845;372
54846;89
54847;373
54848;124
54849;284
54850;432
54851;357
54852;419
54853;169
54854;28
54855;298
54856;35
54857;81
54858;184
54859;228
54860;242
54861;336
54862;224
54863;319
54864;188
54865;348
54866;231
54867;133
54868;242
54869;51
54870;331
54871;319
54872;420
54873;37
54874;175
54875;91
54876;281
54877;189
54878;280
54879;191
54880;304
54881;196
54882;281
54883;410
54884;167
54885;105
54886;395
54887;357
54888;419
54889;16
54890;248
54891;413
54892;196
54893;134
54894;145
54895;22
54896;446
54897;441
54898;24
54899;27
54900;240
54901;157
54902;384
54903;410
54904;160
54905;293
54906;192
54907;159
54908;140
54909;37
54910;191
54911;58
54912;100
54913;383
54914;107
54915;406
54916;222
54917;190
54918;52
54919;290
54920;323
54921;255
54922;372
54923;185
54924;0
54925;358
54926;205
54927;33
54928;178
54929;420
54930;112
54931;77
54932;221
54933;187
54934;432
54935;399
54936;135
54937;151
54938;267
54939;22
54940;135
54941;216
54942;226
54943;335
54944;273
54945;185
54946;289
54947;123
54948;83
54949;96
54950;307
54951;120
54952;6
54953;223
54954;428
54955;280
54956;77
54957;237
54958;423
54959;241
54960;241
54961;286
54962;16
54963;40
54964;156
54965;77
54966;114
54967;142
54968;356
54969;65
54970;83
54971;442
54972;439
54973;407
54974;134
54975;411
54976;15
54977;226
54978;143
54979;362
54980;93
54981;141
54982;170
54983;48
54984;405
54985;140
54986;55
54987;208
54988;222
54989;379
54990;41
54991;256
54992;224
54993;403
54994;11
54995;81
54996;114
54997;422
54998;422
54999;265
55000;83
55001;211
55002;349
55003;156
55004;333
55005;370
55006;87
55007;413
55008;363
