resvid,uid,habid,fecha_inicio,fecha_fin
42514,102,42514,2063-09-24,2063-09-30
42515,295,42515,2030-09-18,2030-09-30
42516,194,42516,2072-05-28,2072-05-28
42517,29,42517,2039-05-03,2039-05-05
42518,60,42518,2021-08-07,2021-08-08
42519,325,42519,2093-09-17,2093-09-19
42520,259,42520,2062-03-09,2062-03-18
42521,274,42521,2082-03-22,2082-04-01
42522,37,42522,2027-10-16,2027-10-22
42523,411,42523,2026-09-16,2026-09-29
42524,104,42524,2065-11-08,2065-11-13
42525,63,42525,2089-04-09,2089-04-10
42526,106,42526,2039-12-13,2039-12-13
42527,222,42527,2061-07-15,2061-07-25
42528,56,42528,2082-03-21,2082-04-03
42529,99,42529,2052-01-02,2052-01-04
42530,58,42530,2058-12-26,2059-01-01
42531,164,42531,2076-01-24,2076-02-03
42532,270,42532,2065-05-24,2065-06-07
42533,240,42533,2081-02-21,2081-02-25
42534,95,42534,2035-04-01,2035-04-07
42535,234,42535,2074-10-29,2074-11-11
42536,400,42536,2067-10-03,2067-10-22
42537,341,42537,2082-05-19,2082-06-02
42538,59,42538,2054-01-03,2054-01-18
42539,264,42539,2029-07-21,2029-08-07
42540,145,42540,2078-07-13,2078-07-16
42541,236,42541,2066-11-03,2066-11-03
42542,72,42542,2051-09-17,2051-09-25
42543,119,42543,2052-02-24,2052-02-26
42544,408,42544,2034-02-05,2034-02-21
42545,197,42545,2034-12-01,2034-12-18
42546,284,42546,2043-07-22,2043-07-23
42547,202,42547,2076-05-23,2076-06-06
42548,229,42548,2050-06-14,2050-07-02
42549,120,42549,2049-07-25,2049-08-07
42550,113,42550,2047-10-27,2047-10-29
42551,74,42551,2036-04-26,2036-05-10
42552,429,42552,2083-01-25,2083-02-03
42553,274,42553,2065-03-12,2065-03-19
42554,204,42554,2082-06-24,2082-06-27
42555,276,42555,2023-11-01,2023-11-16
42556,296,42556,2087-02-01,2087-02-14
42557,438,42557,2041-04-07,2041-04-21
42558,35,42558,2080-01-04,2080-01-13
42559,309,42559,2083-12-15,2083-12-18
42560,215,42560,2049-07-13,2049-07-21
42561,265,42561,2082-10-21,2082-10-30
42562,120,42562,2040-02-20,2040-02-27
42563,83,42563,2019-08-20,2019-08-21
42564,284,42564,2053-10-08,2053-10-15
42565,372,42565,2057-12-03,2057-12-04
42566,25,42566,2028-07-08,2028-07-27
42567,266,42567,2092-12-31,2093-01-17
42568,319,42568,2090-12-22,2091-01-09
42569,280,42569,2097-01-03,2097-01-10
42570,85,42570,2088-02-15,2088-03-01
42571,306,42571,2054-09-19,2054-10-08
42572,120,42572,2033-10-03,2033-10-15
42573,359,42573,2067-02-01,2067-02-20
42574,213,42574,2056-08-11,2056-08-28
42575,410,42575,2074-04-03,2074-04-13
42576,425,42576,2071-05-18,2071-05-27
42577,101,42577,2024-01-14,2024-01-23
42578,296,42578,2049-12-03,2049-12-19
42579,345,42579,2033-10-28,2033-11-16
42580,247,42580,2077-12-30,2078-01-14
42581,304,42581,2088-12-25,2089-01-13
42582,22,42582,2090-10-27,2090-11-05
42583,344,42583,2094-10-25,2094-10-25
42584,274,42584,2094-04-13,2094-04-21
42585,17,42585,2031-10-01,2031-10-15
42586,268,42586,2085-09-27,2085-09-30
42587,228,42587,2064-10-17,2064-10-28
42588,107,42588,2060-07-14,2060-07-26
42589,41,42589,2025-04-30,2025-05-11
42590,404,42590,2031-07-21,2031-07-24
42591,405,42591,2043-03-20,2043-03-24
42592,33,42592,2053-12-06,2053-12-20
42593,143,42593,2095-07-27,2095-07-29
42594,125,42594,2050-06-13,2050-07-02
42595,199,42595,2027-01-05,2027-01-12
42596,130,42596,2020-03-19,2020-03-30
42597,330,42597,2094-04-05,2094-04-05
42598,401,42598,2027-07-23,2027-08-07
42599,416,42599,2022-03-06,2022-03-12
42600,303,42600,2069-12-23,2069-12-26
42601,36,42601,2072-06-30,2072-07-02
42602,345,42602,2049-11-19,2049-11-28
42603,275,42603,2032-07-10,2032-07-13
42604,175,42604,2093-04-05,2093-04-10
42605,101,42605,2027-06-15,2027-07-03
42606,440,42606,2095-09-04,2095-09-13
42607,412,42607,2057-06-20,2057-07-09
42608,20,42608,2084-10-03,2084-10-05
42609,248,42609,2084-06-02,2084-06-03
42610,202,42610,2020-03-08,2020-03-17
42611,304,42611,2059-07-08,2059-07-11
42612,383,42612,2084-01-12,2084-01-17
42613,279,42613,2075-10-06,2075-10-25
42614,390,42614,2083-06-19,2083-07-07
42615,170,42615,2053-04-11,2053-04-11
42616,7,42616,2028-04-18,2028-04-29
42617,80,42617,2057-04-04,2057-04-12
42618,133,42618,2022-08-09,2022-08-12
42619,165,42619,2088-08-02,2088-08-05
42620,384,42620,2091-12-05,2091-12-08
42621,86,42621,2042-01-11,2042-01-16
42622,314,42622,2095-09-09,2095-09-12
42623,344,42623,2021-07-29,2021-08-13
42624,141,42624,2093-06-23,2093-07-04
42625,439,42625,2070-05-29,2070-06-02
42626,100,42626,2085-04-29,2085-05-01
42627,34,42627,2030-11-17,2030-11-25
42628,312,42628,2079-05-05,2079-05-18
42629,291,42629,2099-04-20,2099-05-03
42630,165,42630,2077-07-19,2077-07-19
42631,59,42631,2071-04-24,2071-04-24
42632,439,42632,2085-05-21,2085-05-30
42633,281,42633,2049-10-13,2049-10-25
42634,297,42634,2060-05-22,2060-05-26
42635,412,42635,2065-11-24,2065-12-06
42636,133,42636,2046-04-11,2046-04-22
42637,141,42637,2054-05-22,2054-06-01
42638,415,42638,2088-08-21,2088-08-25
42639,437,42639,2022-06-14,2022-07-03
42640,403,42640,2049-09-26,2049-10-01
42641,90,42641,2021-08-28,2021-09-09
42642,325,42642,2072-11-15,2072-11-23
42643,194,42643,2032-12-06,2032-12-10
42644,52,42644,2027-09-14,2027-09-26
42645,19,42645,2076-03-13,2076-03-29
42646,97,42646,2035-09-23,2035-10-12
42647,22,42647,2087-06-26,2087-06-27
42648,447,42648,2081-04-28,2081-05-08
42649,225,42649,2083-09-02,2083-09-03
42650,277,42650,2056-09-15,2056-09-19
42651,114,42651,2092-09-23,2092-10-12
42652,35,42652,2022-10-18,2022-11-02
42653,80,42653,2025-09-11,2025-09-27
42654,276,42654,2086-02-08,2086-02-09
42655,261,42655,2067-03-02,2067-03-05
42656,83,42656,2025-06-08,2025-06-22
42657,148,42657,2052-10-07,2052-10-12
42658,99,42658,2082-08-30,2082-09-17
42659,20,42659,2099-02-15,2099-02-17
42660,32,42660,2073-10-29,2073-11-06
42661,88,42661,2046-07-22,2046-08-03
42662,371,42662,2088-01-06,2088-01-11
42663,185,42663,2071-07-01,2071-07-02
42664,364,42664,2049-04-23,2049-05-07
42665,296,42665,2065-06-15,2065-07-02
42666,29,42666,2059-10-31,2059-11-02
42667,71,42667,2068-12-07,2068-12-11
42668,30,42668,2061-01-24,2061-02-10
42669,420,42669,2090-03-16,2090-03-22
42670,333,42670,2060-10-12,2060-10-20
42671,20,42671,2043-10-26,2043-10-31
42672,177,42672,2019-06-23,2019-06-30
42673,413,42673,2043-07-22,2043-08-08
42674,386,42674,2074-07-03,2074-07-10
42675,260,42675,2081-07-08,2081-07-23
42676,410,42676,2020-01-07,2020-01-26
42677,426,42677,2076-02-23,2076-02-28
42678,152,42678,2073-10-07,2073-10-08
42679,122,42679,2095-04-08,2095-04-08
42680,61,42680,2034-07-25,2034-08-07
42681,188,42681,2042-04-13,2042-04-21
42682,357,42682,2087-09-24,2087-10-11
42683,251,42683,2065-11-27,2065-12-12
42684,376,42684,2091-10-31,2091-11-04
42685,247,42685,2035-12-14,2036-01-02
42686,59,42686,2081-07-20,2081-07-26
42687,147,42687,2031-10-03,2031-10-04
42688,355,42688,2064-09-29,2064-10-04
42689,114,42689,2035-05-12,2035-05-13
42690,78,42690,2038-10-29,2038-11-08
42691,252,42691,2020-01-27,2020-02-13
42692,282,42692,2088-11-14,2088-11-23
42693,186,42693,2096-07-24,2096-07-25
42694,137,42694,2061-12-10,2061-12-13
42695,282,42695,2047-09-15,2047-10-01
42696,26,42696,2056-07-12,2056-07-17
42697,187,42697,2081-11-16,2081-11-20
42698,387,42698,2063-10-04,2063-10-05
42699,105,42699,2029-05-14,2029-06-02
42700,7,42700,2094-09-06,2094-09-23
42701,382,42701,2039-10-07,2039-10-17
42702,48,42702,2034-09-15,2034-09-30
42703,255,42703,2070-11-27,2070-12-07
42704,60,42704,2037-10-06,2037-10-19
42705,414,42705,2034-10-14,2034-10-21
42706,388,42706,2061-05-02,2061-05-09
42707,211,42707,2028-08-30,2028-09-07
42708,235,42708,2079-09-29,2079-10-14
42709,83,42709,2069-04-30,2069-05-09
42710,123,42710,2075-03-25,2075-04-02
42711,362,42711,2091-07-21,2091-07-30
42712,347,42712,2034-03-23,2034-04-02
42713,194,42713,2098-01-12,2098-01-20
42714,274,42714,2083-07-31,2083-07-31
42715,392,42715,2049-09-13,2049-09-26
42716,388,42716,2071-09-27,2071-10-02
42717,33,42717,2086-10-18,2086-11-01
42718,93,42718,2059-02-20,2059-02-24
42719,180,42719,2094-02-11,2094-02-26
42720,385,42720,2079-10-06,2079-10-19
42721,167,42721,2071-01-27,2071-02-10
42722,368,42722,2097-01-15,2097-01-15
42723,442,42723,2063-06-12,2063-06-14
42724,122,42724,2020-10-01,2020-10-02
42725,430,42725,2077-02-24,2077-02-26
42726,0,42726,2027-03-23,2027-03-26
42727,98,42727,2034-01-04,2034-01-23
42728,186,42728,2083-10-31,2083-11-07
42729,213,42729,2061-12-21,2062-01-07
42730,401,42730,2068-11-20,2068-11-27
42731,191,42731,2096-03-03,2096-03-22
42732,51,42732,2081-04-16,2081-05-02
42733,334,42733,2043-04-05,2043-04-16
42734,55,42734,2027-08-01,2027-08-16
42735,409,42735,2071-06-16,2071-06-27
42736,194,42736,2080-01-08,2080-01-08
42737,392,42737,2035-02-19,2035-02-26
42738,119,42738,2047-03-14,2047-03-31
42739,441,42739,2046-04-30,2046-05-05
42740,122,42740,2093-11-28,2093-12-05
42741,402,42741,2027-05-28,2027-06-16
42742,39,42742,2041-03-03,2041-03-17
42743,143,42743,2070-10-12,2070-10-17
42744,357,42744,2037-11-10,2037-11-12
42745,364,42745,2076-06-06,2076-06-06
42746,229,42746,2091-07-11,2091-07-29
42747,386,42747,2050-09-29,2050-10-18
42748,64,42748,2064-02-07,2064-02-11
42749,405,42749,2097-02-14,2097-02-26
42750,12,42750,2064-07-16,2064-08-01
42751,200,42751,2025-06-03,2025-06-07
42752,229,42752,2032-06-16,2032-06-20
42753,391,42753,2066-11-14,2066-11-22
42754,177,42754,2096-12-16,2096-12-25
42755,338,42755,2081-11-07,2081-11-13
42756,92,42756,2071-02-28,2071-03-16
42757,121,42757,2027-01-17,2027-01-25
42758,138,42758,2028-04-25,2028-05-05
42759,8,42759,2071-12-04,2071-12-17
42760,294,42760,2053-02-10,2053-02-25
42761,25,42761,2057-05-30,2057-06-17
42762,163,42762,2072-05-26,2072-05-28
42763,262,42763,2079-10-11,2079-10-24
42764,368,42764,2027-11-23,2027-12-07
42765,121,42765,2051-06-19,2051-07-07
42766,3,42766,2039-09-14,2039-10-03
42767,204,42767,2064-07-04,2064-07-10
42768,24,42768,2091-07-30,2091-08-03
42769,90,42769,2086-01-21,2086-01-27
42770,390,42770,2096-09-29,2096-10-10
42771,370,42771,2036-05-17,2036-05-26
42772,217,42772,2039-02-27,2039-03-08
42773,42,42773,2027-06-24,2027-06-26
42774,317,42774,2040-02-23,2040-02-24
42775,191,42775,2075-04-08,2075-04-26
42776,315,42776,2084-07-27,2084-08-06
42777,397,42777,2045-12-07,2045-12-16
42778,5,42778,2072-11-24,2072-11-26
42779,309,42779,2085-04-01,2085-04-03
42780,96,42780,2065-09-26,2065-09-29
42781,260,42781,2046-01-31,2046-02-02
42782,174,42782,2051-05-16,2051-05-20
42783,290,42783,2038-08-23,2038-09-06
42784,88,42784,2039-10-16,2039-10-16
42785,130,42785,2090-10-09,2090-10-13
42786,58,42786,2065-06-15,2065-06-29
42787,47,42787,2084-12-02,2084-12-16
42788,392,42788,2098-06-17,2098-06-24
42789,375,42789,2047-08-04,2047-08-18
42790,158,42790,2062-06-13,2062-06-22
42791,22,42791,2082-11-24,2082-12-05
42792,222,42792,2071-06-30,2071-07-01
42793,60,42793,2036-03-28,2036-04-09
42794,265,42794,2019-04-08,2019-04-18
42795,168,42795,2081-03-12,2081-03-20
42796,113,42796,2029-11-14,2029-12-01
42797,258,42797,2067-05-15,2067-05-20
42798,286,42798,2046-03-24,2046-04-01
42799,202,42799,2053-12-16,2053-12-28
42800,74,42800,2075-08-09,2075-08-15
42801,111,42801,2061-08-04,2061-08-09
42802,167,42802,2084-08-11,2084-08-20
42803,285,42803,2023-09-27,2023-10-15
42804,270,42804,2030-11-05,2030-11-11
42805,311,42805,2037-02-28,2037-03-14
42806,309,42806,2042-03-09,2042-03-16
42807,360,42807,2060-03-26,2060-04-01
42808,379,42808,2084-01-20,2084-01-29
42809,131,42809,2088-07-29,2088-08-10
42810,223,42810,2084-03-28,2084-04-14
42811,50,42811,2075-06-29,2075-07-01
42812,33,42812,2056-10-28,2056-11-14
42813,336,42813,2099-03-14,2099-03-21
42814,82,42814,2060-02-03,2060-02-16
42815,361,42815,2054-01-29,2054-02-04
42816,304,42816,2021-06-18,2021-07-06
42817,411,42817,2024-05-18,2024-05-26
42818,418,42818,2090-08-12,2090-08-23
42819,263,42819,2022-07-25,2022-08-03
42820,156,42820,2026-08-18,2026-09-05
42821,231,42821,2044-04-09,2044-04-14
42822,176,42822,2057-05-18,2057-06-05
42823,143,42823,2047-02-20,2047-02-20
42824,402,42824,2056-05-20,2056-05-30
42825,182,42825,2073-03-29,2073-04-16
42826,92,42826,2025-07-15,2025-07-31
42827,202,42827,2072-07-06,2072-07-06
42828,173,42828,2087-09-01,2087-09-01
42829,392,42829,2027-03-29,2027-04-12
42830,43,42830,2063-10-29,2063-11-03
42831,148,42831,2096-01-21,2096-01-30
42832,17,42832,2022-05-19,2022-05-22
42833,388,42833,2021-05-13,2021-05-29
42834,13,42834,2031-02-12,2031-02-18
42835,30,42835,2047-02-15,2047-02-27
42836,348,42836,2069-05-23,2069-06-10
42837,362,42837,2051-08-03,2051-08-11
42838,68,42838,2022-07-18,2022-07-19
42839,385,42839,2047-12-31,2048-01-13
42840,178,42840,2023-07-09,2023-07-14
42841,83,42841,2043-02-03,2043-02-03
42842,261,42842,2088-09-08,2088-09-16
42843,97,42843,2066-08-09,2066-08-15
42844,219,42844,2053-07-26,2053-08-10
42845,6,42845,2065-08-19,2065-08-27
42846,308,42846,2092-10-01,2092-10-10
42847,27,42847,2045-07-12,2045-07-15
42848,149,42848,2051-02-19,2051-03-02
42849,256,42849,2098-06-12,2098-06-27
42850,162,42850,2098-01-01,2098-01-17
42851,212,42851,2061-06-25,2061-07-01
42852,5,42852,2027-10-26,2027-10-31
42853,331,42853,2022-06-15,2022-07-03
42854,59,42854,2038-07-21,2038-08-07
42855,210,42855,2025-04-30,2025-05-14
42856,81,42856,2027-07-11,2027-07-15
42857,8,42857,2023-07-19,2023-08-04
42858,288,42858,2051-04-23,2051-04-26
42859,238,42859,2070-10-02,2070-10-15
42860,46,42860,2041-07-03,2041-07-04
42861,204,42861,2050-05-02,2050-05-12
42862,122,42862,2039-04-24,2039-04-25
42863,84,42863,2075-02-07,2075-02-24
42864,143,42864,2056-01-03,2056-01-04
42865,245,42865,2088-08-07,2088-08-09
42866,212,42866,2055-06-25,2055-06-28
42867,222,42867,2071-10-18,2071-10-22
42868,142,42868,2087-08-07,2087-08-11
42869,362,42869,2064-04-13,2064-04-30
42870,233,42870,2066-01-07,2066-01-12
42871,181,42871,2023-09-22,2023-10-03
42872,423,42872,2071-01-13,2071-01-22
42873,192,42873,2046-08-02,2046-08-20
42874,442,42874,2034-02-26,2034-03-06
42875,69,42875,2030-01-13,2030-01-28
42876,447,42876,2037-07-20,2037-07-21
42877,300,42877,2048-07-31,2048-08-17
42878,40,42878,2046-03-15,2046-03-24
42879,141,42879,2025-04-26,2025-04-27
42880,246,42880,2045-07-16,2045-07-20
42881,264,42881,2072-05-05,2072-05-08
42882,33,42882,2042-10-06,2042-10-10
42883,127,42883,2047-10-21,2047-11-05
42884,136,42884,2078-02-09,2078-02-28
42885,440,42885,2074-07-16,2074-07-17
42886,241,42886,2097-04-29,2097-04-30
42887,25,42887,2079-02-21,2079-02-27
42888,404,42888,2061-05-08,2061-05-10
42889,292,42889,2067-10-09,2067-10-12
42890,436,42890,2046-01-29,2046-02-04
42891,313,42891,2074-04-17,2074-04-24
42892,214,42892,2050-03-30,2050-04-06
42893,124,42893,2093-04-27,2093-04-29
42894,297,42894,2043-08-14,2043-08-15
42895,116,42895,2054-12-09,2054-12-18
42896,82,42896,2084-08-10,2084-08-11
42897,166,42897,2090-08-25,2090-08-30
42898,87,42898,2064-09-28,2064-10-17
42899,148,42899,2090-08-24,2090-08-29
42900,70,42900,2097-02-19,2097-02-20
42901,329,42901,2064-04-17,2064-04-19
42902,354,42902,2026-06-24,2026-07-09
42903,236,42903,2095-07-25,2095-07-27
42904,155,42904,2022-08-09,2022-08-12
42905,178,42905,2069-02-04,2069-02-22
42906,108,42906,2096-12-22,2096-12-24
42907,11,42907,2075-12-06,2075-12-21
42908,104,42908,2061-12-31,2062-01-06
42909,385,42909,2035-10-12,2035-10-26
42910,332,42910,2083-04-05,2083-04-17
42911,81,42911,2074-12-30,2075-01-16
42912,232,42912,2063-08-27,2063-09-02
42913,285,42913,2042-05-22,2042-05-31
42914,139,42914,2088-12-28,2089-01-06
42915,315,42915,2029-03-18,2029-04-06
42916,215,42916,2053-11-20,2053-12-02
42917,411,42917,2029-10-09,2029-10-17
42918,81,42918,2095-06-15,2095-06-30
42919,383,42919,2041-07-20,2041-07-29
42920,427,42920,2074-07-15,2074-07-23
42921,140,42921,2053-10-18,2053-10-26
42922,305,42922,2080-05-07,2080-05-23
42923,145,42923,2037-10-29,2037-11-02
42924,404,42924,2049-07-17,2049-07-29
42925,308,42925,2037-04-10,2037-04-23
42926,338,42926,2033-10-29,2033-11-09
42927,377,42927,2043-10-29,2043-10-30
42928,340,42928,2081-08-23,2081-08-31
42929,365,42929,2077-04-14,2077-04-19
42930,62,42930,2019-11-28,2019-12-10
42931,342,42931,2051-07-29,2051-07-30
42932,244,42932,2090-10-23,2090-11-11
42933,407,42933,2087-03-02,2087-03-17
42934,379,42934,2044-06-30,2044-07-09
42935,241,42935,2048-06-20,2048-07-01
42936,288,42936,2019-12-06,2019-12-14
42937,339,42937,2084-07-26,2084-07-31
42938,11,42938,2020-05-17,2020-05-27
42939,392,42939,2062-12-14,2062-12-18
42940,398,42940,2092-04-30,2092-05-14
42941,77,42941,2027-06-23,2027-06-28
42942,419,42942,2051-06-15,2051-07-02
42943,293,42943,2077-10-05,2077-10-24
42944,226,42944,2039-09-17,2039-09-28
42945,198,42945,2062-05-04,2062-05-06
42946,210,42946,2033-06-08,2033-06-27
42947,32,42947,2048-08-04,2048-08-19
42948,259,42948,2021-11-14,2021-11-24
42949,356,42949,2026-11-10,2026-11-14
42950,150,42950,2062-08-02,2062-08-19
42951,151,42951,2085-09-28,2085-10-13
42952,127,42952,2057-06-17,2057-06-27
42953,263,42953,2065-01-17,2065-01-20
42954,275,42954,2062-05-23,2062-05-24
42955,335,42955,2065-01-07,2065-01-19
42956,109,42956,2038-08-26,2038-09-06
42957,204,42957,2074-04-07,2074-04-08
42958,102,42958,2047-03-24,2047-04-01
42959,268,42959,2038-07-29,2038-08-06
42960,57,42960,2041-01-11,2041-01-16
42961,248,42961,2019-10-31,2019-11-01
42962,152,42962,2064-02-09,2064-02-16
42963,86,42963,2046-07-04,2046-07-23
42964,340,42964,2040-03-28,2040-04-05
42965,392,42965,2036-10-30,2036-11-17
42966,359,42966,2031-01-24,2031-01-25
42967,400,42967,2049-03-06,2049-03-14
42968,243,42968,2048-09-19,2048-09-22
42969,59,42969,2066-02-22,2066-02-25
42970,421,42970,2085-10-11,2085-10-23
42971,304,42971,2066-03-10,2066-03-23
42972,330,42972,2035-03-15,2035-03-22
42973,158,42973,2084-04-27,2084-05-14
42974,272,42974,2028-03-20,2028-04-07
42975,67,42975,2082-06-06,2082-06-06
42976,154,42976,2024-03-09,2024-03-23
42977,426,42977,2089-10-12,2089-10-27
42978,341,42978,2031-08-06,2031-08-12
42979,260,42979,2085-05-09,2085-05-23
42980,407,42980,2052-12-09,2052-12-18
42981,290,42981,2083-09-21,2083-09-29
42982,35,42982,2076-05-19,2076-06-01
42983,49,42983,2032-11-21,2032-11-21
42984,398,42984,2035-04-16,2035-04-23
42985,348,42985,2030-06-10,2030-06-13
42986,448,42986,2049-06-18,2049-07-01
42987,407,42987,2055-07-12,2055-07-23
42988,352,42988,2077-11-04,2077-11-14
42989,58,42989,2036-08-12,2036-08-18
42990,366,42990,2038-06-18,2038-07-03
42991,119,42991,2034-02-03,2034-02-14
42992,240,42992,2020-12-10,2020-12-21
42993,275,42993,2082-11-28,2082-12-09
42994,253,42994,2077-03-10,2077-03-17
42995,330,42995,2059-12-24,2059-12-25
42996,21,42996,2066-12-13,2066-12-31
42997,363,42997,2032-10-03,2032-10-03
42998,421,42998,2032-07-05,2032-07-11
42999,67,42999,2094-04-27,2094-05-07
43000,218,43000,2039-08-12,2039-08-23
43001,282,43001,2077-07-29,2077-08-05
43002,0,43002,2080-07-08,2080-07-18
43003,48,43003,2088-08-28,2088-08-31
43004,4,43004,2046-06-17,2046-07-01
43005,213,43005,2030-11-22,2030-11-28
43006,34,43006,2034-08-04,2034-08-21
43007,130,43007,2071-08-06,2071-08-24
43008,335,43008,2029-09-11,2029-09-22
43009,414,43009,2074-12-31,2075-01-10
43010,360,43010,2066-12-26,2067-01-13
43011,57,43011,2073-10-28,2073-10-30
43012,444,43012,2081-07-09,2081-07-17
43013,135,43013,2079-08-09,2079-08-23
43014,449,43014,2092-03-25,2092-04-13
43015,447,43015,2099-04-09,2099-04-22
43016,31,43016,2054-11-02,2054-11-13
43017,319,43017,2097-01-01,2097-01-07
43018,58,43018,2025-12-05,2025-12-05
43019,350,43019,2080-06-07,2080-06-26
43020,448,43020,2063-12-12,2063-12-26
43021,138,43021,2063-10-11,2063-10-30
43022,4,43022,2019-11-15,2019-11-17
43023,251,43023,2027-07-23,2027-07-25
43024,385,43024,2032-08-08,2032-08-19
43025,30,43025,2047-10-25,2047-10-27
43026,395,43026,2045-11-16,2045-12-01
43027,109,43027,2096-10-31,2096-11-19
43028,265,43028,2054-11-25,2054-11-25
43029,89,43029,2024-01-15,2024-01-17
43030,209,43030,2096-02-20,2096-03-09
43031,77,43031,2041-10-03,2041-10-20
43032,53,43032,2097-07-09,2097-07-16
43033,122,43033,2044-02-02,2044-02-16
43034,428,43034,2054-04-22,2054-05-08
43035,120,43035,2019-11-02,2019-11-17
43036,154,43036,2056-11-02,2056-11-09
43037,21,43037,2065-04-23,2065-04-27
43038,118,43038,2044-01-08,2044-01-18
43039,117,43039,2042-10-01,2042-10-12
43040,241,43040,2059-09-01,2059-09-01
43041,193,43041,2027-01-19,2027-01-20
43042,422,43042,2094-06-14,2094-06-23
43043,212,43043,2039-11-07,2039-11-20
43044,445,43044,2081-04-13,2081-04-27
43045,228,43045,2071-11-01,2071-11-05
43046,423,43046,2059-11-09,2059-11-10
43047,206,43047,2066-03-10,2066-03-22
43048,174,43048,2082-03-12,2082-03-22
43049,198,43049,2028-02-15,2028-02-16
43050,288,43050,2080-12-16,2080-12-17
43051,341,43051,2075-11-04,2075-11-04
43052,92,43052,2092-10-29,2092-10-31
43053,446,43053,2078-05-06,2078-05-13
43054,441,43054,2094-09-02,2094-09-04
43055,273,43055,2071-10-23,2071-11-07
43056,11,43056,2088-10-01,2088-10-08
43057,116,43057,2035-11-09,2035-11-22
43058,305,43058,2078-12-02,2078-12-14
43059,324,43059,2082-09-16,2082-09-19
43060,396,43060,2068-10-29,2068-11-10
43061,223,43061,2044-08-25,2044-09-09
43062,281,43062,2033-03-07,2033-03-08
43063,35,43063,2099-10-03,2099-10-05
43064,407,43064,2096-08-06,2096-08-24
43065,381,43065,2074-12-13,2074-12-31
43066,362,43066,2034-05-02,2034-05-11
43067,282,43067,2071-09-20,2071-09-26
43068,311,43068,2079-09-14,2079-09-14
43069,39,43069,2070-02-22,2070-03-05
43070,361,43070,2091-10-14,2091-10-22
43071,231,43071,2080-11-17,2080-12-01
