restid,nombre_restaurant,direccion,telefono,descripcion_restaurant,rid,pid,nombre_plato,descripcion,precio
73,Grijalva y Paredes S. R.L. de C.V.,Peatonal Jaramillo 717 753,+56985630707,Doloremque unde commodi asperiores rem sunt. Modi maxime tempora modi iure natus perferendis. Non vel nostrum maiores eos cupiditate sapiente.,14,733,"Macarrones con salchichas, champiñones y ajos tiernos",A ad quaerat iusto velit accusantium repellendus. Illo nobis molestiae quis ipsam adipisci harum. Sequi molestias nulla mollitia ab illo blanditiis.,7642.14
73,Grijalva y Paredes S. R.L. de C.V.,Peatonal Jaramillo 717 753,+56985630707,Doloremque unde commodi asperiores rem sunt. Modi maxime tempora modi iure natus perferendis. Non vel nostrum maiores eos cupiditate sapiente.,14,734,Arroz integral a la cantonesa,Incidunt ipsum aspernatur et necessitatibus eaque ducimus. Beatae enim laboriosam soluta. Reiciendis quam ipsam nostrum quas saepe. Aliquam aut perferendis.,18841.07
73,Grijalva y Paredes S. R.L. de C.V.,Peatonal Jaramillo 717 753,+56985630707,Doloremque unde commodi asperiores rem sunt. Modi maxime tempora modi iure natus perferendis. Non vel nostrum maiores eos cupiditate sapiente.,14,735,Ensalada de Florinda Chico,Sint doloremque dignissimos repellendus optio vero. Ea dolorum rerum dignissimos quod accusantium quasi veniam. Repellat similique corrupti nesciunt eveniet laboriosam esse minus.,22028.26
73,Grijalva y Paredes S. R.L. de C.V.,Peatonal Jaramillo 717 753,+56985630707,Doloremque unde commodi asperiores rem sunt. Modi maxime tempora modi iure natus perferendis. Non vel nostrum maiores eos cupiditate sapiente.,14,736,Fettucini con salsa de tomate,Debitis nobis assumenda illo quo ut voluptas consectetur. Recusandae repudiandae sunt laborum.,10660.97
73,Grijalva y Paredes S. R.L. de C.V.,Peatonal Jaramillo 717 753,+56985630707,Doloremque unde commodi asperiores rem sunt. Modi maxime tempora modi iure natus perferendis. Non vel nostrum maiores eos cupiditate sapiente.,14,737,Ensalada de calabacín y salmón marinado,Ipsam quasi minima sit et dolor ex. Totam molestias dignissimos porro. Dignissimos aspernatur excepturi placeat fugit ipsum explicabo.,4810.5
73,Grijalva y Paredes S. R.L. de C.V.,Peatonal Jaramillo 717 753,+56985630707,Doloremque unde commodi asperiores rem sunt. Modi maxime tempora modi iure natus perferendis. Non vel nostrum maiores eos cupiditate sapiente.,14,738,Canelones de atún,Quos laboriosam quidem nemo ipsam asperiores. Repudiandae consectetur suscipit molestias commodi. Eligendi aperiam quae harum commodi.,7753.4
73,Grijalva y Paredes S. R.L. de C.V.,Peatonal Jaramillo 717 753,+56985630707,Doloremque unde commodi asperiores rem sunt. Modi maxime tempora modi iure natus perferendis. Non vel nostrum maiores eos cupiditate sapiente.,14,739,Ensalada de pollo con endibias y champiñones crudos,Eaque aspernatur aliquid est. Accusamus repudiandae aspernatur sed velit.,14865.1
74,Industrias Alonso-Echeverría,Periférico Norte Fierro 697 006,+56928217037,Impedit voluptates ducimus perferendis. Veniam nobis facilis vero aliquam.,14,740,Ensalada de tomate y queso de burgos,Corporis ipsum temporibus odio ipsa recusandae. Fugit accusamus repellendus dolore neque eveniet.,19687.86
74,Industrias Alonso-Echeverría,Periférico Norte Fierro 697 006,+56928217037,Impedit voluptates ducimus perferendis. Veniam nobis facilis vero aliquam.,14,741,Spaguetti con almejas,Itaque sunt blanditiis hic. Blanditiis odit in voluptate. Fugiat illum provident ullam unde ut.,5567.76
74,Industrias Alonso-Echeverría,Periférico Norte Fierro 697 006,+56928217037,Impedit voluptates ducimus perferendis. Veniam nobis facilis vero aliquam.,14,742,Alcachofas a la catalana,Voluptas optio alias ab tenetur odio assumenda. Impedit voluptatum iure nulla reprehenderit possimus sed. Fuga praesentium quod nihil delectus expedita. Repellendus rem aliquam eaque.,12612.76
74,Industrias Alonso-Echeverría,Periférico Norte Fierro 697 006,+56928217037,Impedit voluptates ducimus perferendis. Veniam nobis facilis vero aliquam.,14,743,Atún con tomate,Culpa fugit eum placeat sunt necessitatibus molestias. Consequuntur laboriosam ab nihil. Saepe similique consequatur qui suscipit.,18629.9
74,Industrias Alonso-Echeverría,Periférico Norte Fierro 697 006,+56928217037,Impedit voluptates ducimus perferendis. Veniam nobis facilis vero aliquam.,14,744,Fritada de bacalao y verduritas,Blanditiis rerum aliquam ab labore eveniet excepturi maxime. Voluptas vero exercitationem ipsa sequi.,17046.57
74,Industrias Alonso-Echeverría,Periférico Norte Fierro 697 006,+56928217037,Impedit voluptates ducimus perferendis. Veniam nobis facilis vero aliquam.,14,745,Macarrones con berenjenas,Voluptates cum dolor corrupti earum molestias inventore.,10128.17
74,Industrias Alonso-Echeverría,Periférico Norte Fierro 697 006,+56928217037,Impedit voluptates ducimus perferendis. Veniam nobis facilis vero aliquam.,14,746,Atún con tomate,Non explicabo voluptas magni neque. Rem voluptates eveniet delectus.,14237.42
74,Industrias Alonso-Echeverría,Periférico Norte Fierro 697 006,+56928217037,Impedit voluptates ducimus perferendis. Veniam nobis facilis vero aliquam.,14,747,Ensalada de naranja y jamón de pato,Tenetur dolor quibusdam doloribus.,12090.62
74,Industrias Alonso-Echeverría,Periférico Norte Fierro 697 006,+56928217037,Impedit voluptates ducimus perferendis. Veniam nobis facilis vero aliquam.,14,748,Arroz integral a la cantonesa,Nobis laboriosam omnis officia doloribus. Provident modi ut iusto eaque. Occaecati repudiandae nemo hic aliquid.,14396.69
74,Industrias Alonso-Echeverría,Periférico Norte Fierro 697 006,+56928217037,Impedit voluptates ducimus perferendis. Veniam nobis facilis vero aliquam.,14,749,Caballa en escabeche,Sequi tempora temporibus. Ex cum corporis natus eius voluptatum nihil.,20230.91
75,Despacho Arellano-Santiago,Prolongación Camerún 342 263,+56975933885,Natus laboriosam mollitia et eius suscipit nam. Iste fugiat unde voluptatibus dolore. Cum cum et laboriosam. Veniam ducimus ipsam quos quod.,15,750,Ensalada Waldorf,Fugiat quaerat suscipit dolorem. Ex pariatur ea. Adipisci sint maxime odio corrupti nihil reiciendis rem.,7081.62
75,Despacho Arellano-Santiago,Prolongación Camerún 342 263,+56975933885,Natus laboriosam mollitia et eius suscipit nam. Iste fugiat unde voluptatibus dolore. Cum cum et laboriosam. Veniam ducimus ipsam quos quod.,15,751,Fetuccini con berenjenas,Ducimus praesentium amet sit. Repellendus dolores nostrum nobis adipisci repudiandae labore.,11933.86
75,Despacho Arellano-Santiago,Prolongación Camerún 342 263,+56975933885,Natus laboriosam mollitia et eius suscipit nam. Iste fugiat unde voluptatibus dolore. Cum cum et laboriosam. Veniam ducimus ipsam quos quod.,15,752,Esqueixada,Aperiam possimus voluptatibus dolorum.,14423.77
75,Despacho Arellano-Santiago,Prolongación Camerún 342 263,+56975933885,Natus laboriosam mollitia et eius suscipit nam. Iste fugiat unde voluptatibus dolore. Cum cum et laboriosam. Veniam ducimus ipsam quos quod.,15,753,Habitas con jamón,Odio aspernatur optio placeat quasi repellendus. Dolor dolorum quibusdam accusamus. Est laudantium recusandae enim aperiam.,6308.16
75,Despacho Arellano-Santiago,Prolongación Camerún 342 263,+56975933885,Natus laboriosam mollitia et eius suscipit nam. Iste fugiat unde voluptatibus dolore. Cum cum et laboriosam. Veniam ducimus ipsam quos quod.,15,754,Ensalada de champiñón y calabacín,Facere debitis modi non eaque rerum consequuntur. Fuga necessitatibus delectus eius laudantium exercitationem voluptate.,6391.38
75,Despacho Arellano-Santiago,Prolongación Camerún 342 263,+56975933885,Natus laboriosam mollitia et eius suscipit nam. Iste fugiat unde voluptatibus dolore. Cum cum et laboriosam. Veniam ducimus ipsam quos quod.,15,755,Taboulé,Earum corporis magni pariatur. Voluptas repellat sapiente cum ex error alias.,4879.46
75,Despacho Arellano-Santiago,Prolongación Camerún 342 263,+56975933885,Natus laboriosam mollitia et eius suscipit nam. Iste fugiat unde voluptatibus dolore. Cum cum et laboriosam. Veniam ducimus ipsam quos quod.,15,756,Tortillitas,Soluta commodi ratione delectus. Quod libero reprehenderit praesentium culpa error quaerat sapiente. Vel voluptatibus magnam quis libero minima quae.,18698.46
75,Despacho Arellano-Santiago,Prolongación Camerún 342 263,+56975933885,Natus laboriosam mollitia et eius suscipit nam. Iste fugiat unde voluptatibus dolore. Cum cum et laboriosam. Veniam ducimus ipsam quos quod.,15,757,Besugo Vitoria,Explicabo nulla atque voluptatem ut possimus. Iure minima voluptate dolorem et reiciendis. Tenetur fugit asperiores neque occaecati ducimus.,16273.19
75,Despacho Arellano-Santiago,Prolongación Camerún 342 263,+56975933885,Natus laboriosam mollitia et eius suscipit nam. Iste fugiat unde voluptatibus dolore. Cum cum et laboriosam. Veniam ducimus ipsam quos quod.,15,758,Spaguetti con salmón,Et distinctio placeat recusandae. Unde vel dicta ad.,6839.96
75,Despacho Arellano-Santiago,Prolongación Camerún 342 263,+56975933885,Natus laboriosam mollitia et eius suscipit nam. Iste fugiat unde voluptatibus dolore. Cum cum et laboriosam. Veniam ducimus ipsam quos quod.,15,759,Ensalada de garbanzos a la naranja,Accusamus ducimus sed officia labore asperiores facere. Atque itaque reiciendis aperiam labore. Reiciendis iste dicta iure ipsa eos deleniti.,18538.75
76,Laboratorios Carbajal-Olvera,Andador Norte Munguía 418 Interior 992,+56962004818,Fugit magnam architecto. Vitae ipsam laudantium voluptatibus.,15,760,Spaguetti con salsa de champiñones,Dolor commodi et minima. Tenetur at aspernatur quasi mollitia.,22599.38
76,Laboratorios Carbajal-Olvera,Andador Norte Munguía 418 Interior 992,+56962004818,Fugit magnam architecto. Vitae ipsam laudantium voluptatibus.,15,761,Requetés,Temporibus saepe quasi doloremque sapiente officiis tenetur.,19383.6
76,Laboratorios Carbajal-Olvera,Andador Norte Munguía 418 Interior 992,+56962004818,Fugit magnam architecto. Vitae ipsam laudantium voluptatibus.,15,762,Cuscús mediterráneo de Julius,Dolorem accusantium ipsum id aspernatur animi ea. Ipsum quod autem veniam aliquid necessitatibus sit. Architecto dignissimos dicta illum error magni dolor repudiandae.,8626.49
76,Laboratorios Carbajal-Olvera,Andador Norte Munguía 418 Interior 992,+56962004818,Fugit magnam architecto. Vitae ipsam laudantium voluptatibus.,15,763,Merluza Vitoria,Officiis perspiciatis tempore doloribus fugit commodi animi. Magnam veritatis cupiditate vel beatae quas fugiat itaque. Alias suscipit rem nihil facilis quos veniam. Excepturi reiciendis ipsa suscipit occaecati voluptate explicabo.,8918.83
76,Laboratorios Carbajal-Olvera,Andador Norte Munguía 418 Interior 992,+56962004818,Fugit magnam architecto. Vitae ipsam laudantium voluptatibus.,15,764,Alcachofas a la catalana,Temporibus earum illum doloremque consectetur autem quaerat. Nostrum magni rerum iure incidunt.,24408.2
76,Laboratorios Carbajal-Olvera,Andador Norte Munguía 418 Interior 992,+56962004818,Fugit magnam architecto. Vitae ipsam laudantium voluptatibus.,15,765,Garbanzos con Sanfaina,Inventore odio fugiat eos cum optio. Aperiam saepe voluptate sapiente doloribus. Soluta totam possimus corporis. Dolorem est iusto voluptates.,20689.58
76,Laboratorios Carbajal-Olvera,Andador Norte Munguía 418 Interior 992,+56962004818,Fugit magnam architecto. Vitae ipsam laudantium voluptatibus.,15,766,Chacinitas,Error provident sunt dolorum. Nam quod iusto.,24603.69
76,Laboratorios Carbajal-Olvera,Andador Norte Munguía 418 Interior 992,+56962004818,Fugit magnam architecto. Vitae ipsam laudantium voluptatibus.,15,767,Ensalada de pollo,Earum sint quibusdam laboriosam tempora eveniet. Deleniti fugiat aliquam doloribus ullam minima non. Praesentium doloremque dolorem hic at consequatur pariatur cum.,2602.29
76,Laboratorios Carbajal-Olvera,Andador Norte Munguía 418 Interior 992,+56962004818,Fugit magnam architecto. Vitae ipsam laudantium voluptatibus.,15,768,Canelones de atún,Nesciunt quas quas. Ducimus alias delectus sint accusamus. Minus enim quod nemo porro.,20336.13
76,Laboratorios Carbajal-Olvera,Andador Norte Munguía 418 Interior 992,+56962004818,Fugit magnam architecto. Vitae ipsam laudantium voluptatibus.,15,769,Bacalao estilo Rocío,Repellat ipsa possimus molestiae ipsam dolore voluptatem. Quibusdam quasi nam aliquid rerum facere.,11251.69
77,"Grupo Miranda, Rosado y de León","Corredor Norte Polanco 819 Edif. 699 , Depto. 263",+56905846383,Necessitatibus vero qui at similique. Officiis hic aspernatur ipsa. Voluptatibus exercitationem doloribus debitis ratione sint.,15,770,Canelones de atún,Expedita reiciendis earum. Ullam nobis itaque eligendi vel magni assumenda.,5735.4
77,"Grupo Miranda, Rosado y de León","Corredor Norte Polanco 819 Edif. 699 , Depto. 263",+56905846383,Necessitatibus vero qui at similique. Officiis hic aspernatur ipsa. Voluptatibus exercitationem doloribus debitis ratione sint.,15,771,Pochas en vinagreta,Cupiditate eligendi laboriosam beatae aperiam occaecati labore. Occaecati quasi veniam suscipit doloribus. Ut quaerat officiis blanditiis.,3805.73
77,"Grupo Miranda, Rosado y de León","Corredor Norte Polanco 819 Edif. 699 , Depto. 263",+56905846383,Necessitatibus vero qui at similique. Officiis hic aspernatur ipsa. Voluptatibus exercitationem doloribus debitis ratione sint.,15,772,Ensalada polluda,Nam esse aut expedita tempore provident. Veniam optio nisi perspiciatis temporibus qui dolor laudantium. Aspernatur ducimus similique occaecati veniam labore.,11549.86
77,"Grupo Miranda, Rosado y de León","Corredor Norte Polanco 819 Edif. 699 , Depto. 263",+56905846383,Necessitatibus vero qui at similique. Officiis hic aspernatur ipsa. Voluptatibus exercitationem doloribus debitis ratione sint.,15,773,Chuletas al vino de Málaga,Provident aliquam omnis sint consequuntur odio iure. Amet fuga ipsa perspiciatis sequi.,20917.41
77,"Grupo Miranda, Rosado y de León","Corredor Norte Polanco 819 Edif. 699 , Depto. 263",+56905846383,Necessitatibus vero qui at similique. Officiis hic aspernatur ipsa. Voluptatibus exercitationem doloribus debitis ratione sint.,15,774,Guisantes com jamon,Alias natus quas nulla aliquam.,8138.41
77,"Grupo Miranda, Rosado y de León","Corredor Norte Polanco 819 Edif. 699 , Depto. 263",+56905846383,Necessitatibus vero qui at similique. Officiis hic aspernatur ipsa. Voluptatibus exercitationem doloribus debitis ratione sint.,15,775,Dorada a la sal.,At blanditiis autem officiis. Voluptates pariatur veritatis id architecto.,18979.65
77,"Grupo Miranda, Rosado y de León","Corredor Norte Polanco 819 Edif. 699 , Depto. 263",+56905846383,Necessitatibus vero qui at similique. Officiis hic aspernatur ipsa. Voluptatibus exercitationem doloribus debitis ratione sint.,15,776,Guisantes a la menta,Unde amet fuga. Cum tempore perspiciatis minima velit distinctio.,20331.92
77,"Grupo Miranda, Rosado y de León","Corredor Norte Polanco 819 Edif. 699 , Depto. 263",+56905846383,Necessitatibus vero qui at similique. Officiis hic aspernatur ipsa. Voluptatibus exercitationem doloribus debitis ratione sint.,15,777,Solomillo al oporto,Sed maxime perspiciatis pariatur. Veritatis deleniti assumenda voluptates totam. Molestias quod optio quis earum delectus modi. Vitae laborum ipsum ipsa impedit soluta.,23871.77
77,"Grupo Miranda, Rosado y de León","Corredor Norte Polanco 819 Edif. 699 , Depto. 263",+56905846383,Necessitatibus vero qui at similique. Officiis hic aspernatur ipsa. Voluptatibus exercitationem doloribus debitis ratione sint.,15,778,Judías con chorizo,Magnam quos reprehenderit culpa dicta beatae. Iste quis ducimus expedita tempore consequuntur minima.,3134.5
77,"Grupo Miranda, Rosado y de León","Corredor Norte Polanco 819 Edif. 699 , Depto. 263",+56905846383,Necessitatibus vero qui at similique. Officiis hic aspernatur ipsa. Voluptatibus exercitationem doloribus debitis ratione sint.,15,779,Salmón en papillote,Nostrum culpa labore officiis.,21876.01
78,Laboratorios Tovar y Salinas,Calzada Bélgica 519 Interior 994,+56962148959,Architecto voluptas cupiditate exercitationem molestiae adipisci hic voluptatem. Ratione aspernatur qui aliquid.,15,780,Arroz con arrosillo,Sit dolore delectus ullam. Aperiam deserunt eligendi provident consequatur molestias.,4835.6
78,Laboratorios Tovar y Salinas,Calzada Bélgica 519 Interior 994,+56962148959,Architecto voluptas cupiditate exercitationem molestiae adipisci hic voluptatem. Ratione aspernatur qui aliquid.,15,781,Ensalada de calamares,Eligendi amet veritatis magnam quos deleniti. Culpa nesciunt odio nostrum occaecati repellat. Consectetur fugiat corporis minima.,12619.02
78,Laboratorios Tovar y Salinas,Calzada Bélgica 519 Interior 994,+56962148959,Architecto voluptas cupiditate exercitationem molestiae adipisci hic voluptatem. Ratione aspernatur qui aliquid.,15,782,Ensalada de trigueros y atún fresco,Ratione quis soluta eveniet ullam. Perferendis necessitatibus iste.,20904.09
